auth_capital,city,com_class,com_fullname,com_id,com_intro,com_links,com_location,com_logo,com_name,com_website,com_welfare,day_per_week,detailed_intro,est_date,industry,job_academic,job_deadline,job_detail,job_links,job_title,num_employee,released_time,tag,time_span,update_time,wage
注册资本：4520万元美元,北京,公司类型：有限责任公司(外国法人独资),百度在线网络技术（北京）有限公司,组织机构代码：71774346-9,全球最大的中文搜索引擎、最大的中文网站,https://www.shixiseng.com/com/com_u55xcvuyvr4y,北京市海淀区上地十街十号百度大厦,https://sxsimg.xiaoyuanzhao.com/46/8A/46D396AF83EACD2C6EA9878D6FD6B88A.jpg,百度,,"['业界知名', '领导nice', '定向培养人才', '团队融洽有爱']",3天/周,百度（Nasdaq：BIDU）是全球最大的中文搜索引擎、最大的中文网站。2000年1月由李彦宏创立于北京中关村，致力于向人们提供“简单，可依赖”的信息获取方式。“百度”二字源于中国宋朝词人辛弃疾的《青玉案·元夕》词句“众里寻他千百度”，象征着百度对中文信息检索技术的执著追求。,成立日期：2000-01-18,互联网,本科,2018-04-05,,https://www.shixiseng.com/intern/inn_ncpi8u58matz,金融大数据实验室机器学习研究员,2000人以上,2周前,算法,4个月,2018-03-06 18:41:10,120-150/天
注册资本：5000万元,重庆,公司类型：有限责任公司(法人独资),中冶赛迪技术研究中心有限公司,注册号：500000000001677,中国钢铁工程建设的开拓者和引领者,https://www.shixiseng.com/com/com_dzz33ls1dayd,重庆市渝北区汇金路11号,https://sxsimg.xiaoyuanzhao.com/A7/53/A765765804BE975E784155C9F7497C53.png,赛迪技术,http://www.cisdigroup.com.cn/,[],5天/周,"
——中冶赛迪集团中冶赛迪集团有限公司是世界500强企业——中国冶金科工集团（央企）的子公司，是集应用技术研发、经济技术咨询、规划设计、工程总承包、成套装备、工程监理、技术服务于一体的工程技术服务集团，2015年勘察设计行业全国设计院排名第39位，2015年中国软件业务收入排名第22位。——中冶赛迪技术研究中心有限公司（简称“赛迪技术”）中冶赛迪技术研究中心有限公司是中冶赛迪集团全资子公司，是国家级的钢铁冶炼装备系统集成工程技术研究中心，承担集团前瞻、共性技术研究，负责急难和重大问题攻关以及集团级核心产品、新材料和新工艺开发，目前正致力于工业大数据产品开发、智能制造技术研究。公司下设21个研究所/室，近200名专职研发人员，其中硕士占65%，博士占15%。建有博士后科研工作站，与清华大学、北科大等建立有联合研究所，公司研发经费充足、科研实力雄厚，200多项成果获国家及部、省级奖励，获专利授权700余项。
",成立日期：2009-06-15,其他,本科,2018-04-30,"['工作职责：', '1）利用数据挖掘、机器学习相关算法，解决核心业务需求；', '2）编写、优化核心算法代码，应用于线上产品功能。', '任职要求：', '1）具备较强的数学功底；', '2）思维敏锐，逻辑能力强，良好的敬业精神与团队精神，乐于学习以及热爱技术研发；', '3）具备机器学习或数据挖掘算法基础者优先；', '4）有R语言等开发实际应用项目经验者优先；', '5）有C语言等开发实际应用项目经验者优先。']",https://www.shixiseng.com/intern/inn_ii4ueefp6u6b,数据挖掘/机器学习,150-500人,2周前,数据挖掘,5个月,2018-03-05 15:50:18,100-160/天
注册资本：16357.3722万美元,上海,公司类型：有限责任公司(外国法人独资),博世（中国）投资有限公司,注册号：100000400008146,世界500强，汽车行业一级供应商,https://www.shixiseng.com/com/com_frehatgpljqf,上海,https://sxsimg.xiaoyuanzhao.com/64/0E/64451C5C8DDF405439D70C5E37472F0E.png,博世,,[],3天/周,"博世集团是世界领先的技术及服务供应商。在汽车技术、工业技术、消费品和建筑智能化技术领域，博世集团约275,000名员工在2009财政年度创造了约382亿欧元的销售业绩。集团包括罗伯特·博世公司（Robert Bosch GmbH）及其遍布60多个国家的300 多家分公司和区域性公司。如果将其销售和服务伙伴计算在内，博世的业务遍及约150个国家。这一全球性的研发、制造和销售网络为其进一步发展奠定了基础。博世每年在研发方面的投入超过 35亿欧元，在世界范围内申请约 3,800项专利。通过其产品和服务，博世为人们提供创新有益的解决方案，从而提高他们的生活质量。
公司是由罗伯特·博世(1861-1942)于1886年在斯图加特创立，当时名为 “精密机械和电气工程车间” 。博世集团独特的所有权形式保证了其财政独立和企业发展的自主性，使集团能够进行长期战略规划和前瞻性投资以确保其未来发展。慈善性质的罗伯特·博世基金会拥有罗伯特·博世集团92%的股权，集团的多数投票权由罗伯特·博世工业信托公司负责。该信托公司也行使企业所有权职能。其余股份则分属博世家族和罗伯特·博世有限公司。
【博世中国】
博世集团于1909年在中国开设了第一家贸易办事处，1926年在上海创建首家汽车售后服务车间。时至今日，集团的三大业务部门均已落户中国：汽车技术、工业技术、消费品和建筑智能化技术。博世在中国目前经营着47家公司，并在上海设有博世(中国)投资有限公司。2009年博世在华合并销售额达274亿人民币。约21,200多名中国员工全心全意为中国的顾客提供最先进的技术以及最可靠的服务，以改善人们的生活质量。
中国在博世集团的业务中起着日益重要的作用。作为继德国和美国之后销售额最高的市场，2009年，博世中国占集团除德国以外海外总销售额的10%。在亚太区，中国位列第一，占亚太区总销售额的37%。博世在中国市场的强劲发展势头得益于公司将战略发展方向与中国可持续发展和低碳经济目标紧密相结合。如今，节能环保的创新目标贯穿于博世中国的三大业务领域，产品和解决方案涉及范围从清洁柴油系统、动力总成电气化、风力发电齿轮箱、热泵、节能家用电器到锂电池电动工具。",成立日期：1999-01-11,制造,硕士,2018-04-04,,https://www.shixiseng.com/intern/inn_upifv1jbbyy2,机器学习算法研发（实习生）,2000人以上,2周前,算法,6个月,2018-03-05 11:15:10,115-145/天
注册资本：1000 万元,北京,公司类型：有限责任公司(法人独资),链家网（北京）科技有限公司,注册号：110108019609409,链家是以数据驱动的全价值链房产服务平台，提供覆盖二手房、新房、海外房产、旅居房产等在内的房产交易服务,https://www.shixiseng.com/com/com_60shft65jy9o,北京市海淀区,https://sxsimg.xiaoyuanzhao.com/4B/44/4B198EAACCA3631BD4423271A648FF44.png,链家网,http://join.lianjia.com,"['奖金高', '带薪休假', '有期权', '生日福利', '精英团队', '互联网', '高薪行业', '培养新人', '提供午餐', '无限量咖啡', '激情无限', '颜值高', '工作环境棒']",3天/周,​,成立日期：2015-08-03,"互联网,计算机/互联网",本科,2019-03-01,"['工作职责', '1、研究数据挖掘或统计学习领域的前沿技术,并用于实际问题的解决和优化； ', ' 2、大规模机器学习算法研究及并行化实现,为各种大规模机器学习应用研发核心技术；\r\n3、通过对数据的敏锐洞察,深入挖掘产品潜在价值和需求,进而提供更有价值的产品和服务,通过技术创新推动产品成长。', ' ', '任职资格', '1、热爱互联网，对技术研究和应用抱有浓厚的兴趣，有强烈的上进心和求知欲，善于学习和运用新知识； ', ' 2、具有以下一个或多个领域的理论背景和实践经验：机器学习/数据挖掘/深度学习/信息检索/自然语言处理/机制设计/博弈论； ', ' 3、至少精通一门编程语言，熟悉网络编程、多线程、分布式编程技术，对数据结构和算法设计有较为深刻的理解 ；\r\n4、良好的逻辑思维能力，对数据敏感，能够发现关键数据、抓住核心问题 ；\r\n5、较强的沟通能力和逻辑表达能力，具备良好的团队合作精神和主动沟通意识 \r\n具有以下条件者优先： \r\n6、熟悉文本分类、聚类、机器翻译，有相关项目经验 ；\r\n7、熟悉海量数据处理、最优化算法、分布式计算或高性能并行计算，有相关项目经验 。']",https://www.shixiseng.com/intern/inn_bktkqf8y1o6b,机器学习/数据挖掘工程师【实习岗】,500-2000人,2周前,其他类型,3个月,2018-03-01 16:14:46,200-400/天
注册资本：5500万元人民币,北京,公司类型：有限责任公司(自然人投资或控股),北京微梦创科网络技术有限公司,注册号：110108013111119,微博是一个由新浪网推出，提供微型博客服务类的社交网站,https://www.shixiseng.com/com/com_jriuayyd3ndq,北京市海淀区西北旺东路10号院西区8号楼新浪总部大厦,https://sxsimg.xiaoyuanzhao.com/0E/C4/0EEC59D3D7B513647909996EC47053C4.jpg,新浪微博,http://www.weibo.com,"['法定假期', '资深大佬指导', '很少加班', '氛围好环境好', '学习成长', '免费健身房', '导师制', '团队领导非常nice', '高薪资高挑战', '热门领域']",3天/周,微博是一个由新浪网推出，提供微型博客服务类的社交网站。用户可以通过网页、WAP页面、手机客户端、手机短信、彩信发布消息或上传图片。新浪可以把微博理解为“微型博客”或者“一句话博客”。用户可以将看到的、听到的、想到的事情写成一句话，或发一张图片，通过电脑或者手机随时随地分享给朋友，一起分享、讨论；还可以关注朋友，即时看到朋友们发布的信息。,成立日期：2010-08-09,互联网,本科,2018-03-30,"['工作内容：', '1、微博热点相关挖掘；', '2、情感挖掘／文本挖掘等。', '3、热门微博策略。', '要求：', '1、实习四个月以上，工作时间3天以上／每周 ；', '2、熟悉常用机器学习算法，比如：分类、聚类、时间序列预测算法，CNN、RNN等；', '3、熟练使用python编程语言。', '4、有阅读前沿论文的能力，英文文献阅读能力。', '5、【数据极客】社区，完成《深度学习》课程的学生优先', '6、熟悉tensorflow、pytorch深度学习框架者优先；']",https://www.shixiseng.com/intern/inn_ts4t9nb3rmla,数据挖掘／机器学习／深度学习实习生,2000人以上,2周前,算法,7个月,2018-03-01 12:01:45,200-300/天
注册资本：1250万美元,北京,公司类型：有限责任公司(台港澳法人独资),百度（中国）有限公司,注册号：310115400176517,全球最大的中文搜索引擎,https://www.shixiseng.com/com/com_i9ffgurfxbhs,百度科技园,https://sxsimg.xiaoyuanzhao.com/D6/AA/D6B364EB408649F1DA7A5C6BBFE47DAA.jpg,百度,http://www.baidu.com,[],4天/周,全球最大的中文搜索引擎、致力于让网民更便捷地获取信息，找到所求。百度超过千亿的中文网页数据库，可以瞬间找到相关的搜索结果。,成立日期：2005-06-06,互联网,本科,2018-04-30,['－有机器学习、PAAS、微服务架构、虚拟化、分布式计算或存储项目经验者优先'],https://www.shixiseng.com/intern/inn_zwwxplyovswn,百度云开发测试工程师（存储／虚拟化／机器学习方向）,2000人以上,2周前,测试,6个月,2018-03-01 11:37:16,150-200/天
注册资本：50 万元,北京,公司类型：有限责任公司(自然人投资或控股),北京集思互联教育咨询有限公司,注册号：110111015607878,在线项目制学习直播小班课品牌,https://www.shixiseng.com/com/com_abe8ppdf5djn,北京市东城区朝阳门内大街2号朝阳门SOHO6层611,https://sxsimg.xiaoyuanzhao.com/DC/05/DC06885AAC8938D966CD78F606612F05.jpg,集思学院,http://www.globaleducon.cn,"['团队充满活力', '北京实习', '发展', '提倡创新', '每日提供水果', '有下午茶歇', '靠谱团队', '品牌客户', '使命必达', '公司内部培训']",5天/周,集思学院隶属于北京集思互联教育科技有限公司，是由哥伦比亚大学和哈佛大学校友创立。通过共享美国优质教授和共享华尔街投行高管、硅谷科技公司高级工程师的盈余时间，为用户提供远程助研、远程实训，与导师进行面对面沟通的项目制学习方式。让普通中国学生都有机会师从业界最顶尖的名校老师做项目，跟随华尔街最资深的银行家和分析师、硅谷科技公司高级工程师做实践，帮助解决教育资源不均衡的现状。http://gec.globaleducon.cn/wabout创始人和多位核心成员硕士毕业于哈佛大学、斯坦福大学、哥伦比亚大学等美国名校，并且有着CISCO、Google、Bank of America (BOA) 、Uber、财经、乐视等知名国际组织和企业管理和咨询海内外和国内顶尖财经杂志，知名互联网公司工作的经历。集思学院的主讲导师基本全部来自于美国TOP 20的名校及行业内资深人士，目前已经与80多位教授及行业专家达成了稳定合作，导师主要来自哈佛大学、斯坦福大学、哥伦比亚大学，包括华尔街资深投行高管专家（JP Morgan、Bank of America、UBS）、硅谷高级工程师（IBM、Google、Facebook、Intel、Yahoo），其余导师主要集中在如加州大学伯克利分校、加州大学圣迭戈分校、康奈尔大学等高校。除了丰富的名师资源，集思学院还与部分美国顶尖实验室有良好的合作关系，如加州大学圣迭戈分校生物化学材料实验室、哥伦比亚大学全球中心、斯坦福大学设计学院K-12 Lab等学术机构。五险一金，免费体检，年节礼品礼金，零食水果供应，团建出游，员工生日轰趴免费前沿知识分享，与大咖牛人共事，陪家人假期，不定期加薪，轮岗多元职业发展海外（美国）分公司轮岗及进修免费学习英语。公司成立于2016年，并于2017年底获得超千万级A轮融资，本轮投资为国内一线基金和大型教育机构共同完成，公司估值亿元。,成立日期：2013-01-29,计算机/互联网,硕士,2019-03-30,,https://www.shixiseng.com/intern/inn_0hbtb4lzqjco,机器学习助教,50-150人,2周前,教育,3个月,2018-02-28 17:50:52,150-200/天
注册资本：7326万,珠海,公司类型：有限责任公司(法人独资),珠海金山办公软件有限公司,注册号：440400000191706,中国民族软件产业的代表性作品,https://www.shixiseng.com/com/com_zuniflpbaqpc,广东省珠海市香洲区唐家前岛环路321号金山软件园,https://sxsimg.xiaoyuanzhao.com/FA/5D/FAF7F232AFEA40CC6696AC18032AF05D.png,金山WPS,http://www.wps.cn,"['平台好', '技术牛', '福利佳', '产品棒']",5天/周,金山办公为金山软件下属子公司，产品是WPS Office及办公相关周边产品。WPS Office是中国民族软件产业的代表性作品。    研发团队广泛分布于珠海、北京、广州三地，同时，公司还在美国设立办事处，时刻与硅谷一流的技术人才进行互动交流。    WPS Office全球用户在移动和PC端月活双双破亿，会员数翻数倍，WPS泰文版正式发布开启国际化征程，这份耀眼的成绩不仅代表广大用户对WPS的支持和认可，也在WPS产品发展史上留下辉煌的印记！,成立日期：2009-10-22,计算机/互联网,不限,2018-03-30,,https://www.shixiseng.com/intern/inn_dhngr04capsu,AI机器学习工程师,500-2000人,2周前,Java,3个月,2018-02-28 15:04:11,150-300/天
注册资本：1000 万元人民币,成都,公司类型：有限责任公司(自然人投资或控股),成都博智维讯信息技术有限公司,注册号：510109000089999,提供“互联网+”全方位解决方案 app定制开发，电商，SAP/ERP，移动应用，微商城等全套互联网解决方案提供商。,https://www.shixiseng.com/com/com_ooztfhiaai8c,成都市高新区蜀都中心一期二栋1006,https://sxsimg.xiaoyuanzhao.com/56/35/56B67DEEA875CBC81A2D28A38474EC35.jpg,博智信息,http://www.biz-united.com,"['大牛团队', '有餐补', '良好工作环境']",5天/周,"
",成立日期：2007-02-01,计算机/互联网,本科,2018-04-22,"['1. 201', '8', '2. 数学、计算机、信息技术等相关专业。', '3. 有机器学习相关基础，熟悉常用机器学习和数据挖掘算法，熟悉python。', '4', '/深度学习方法和技术，深入挖掘和分析海量商业数据。', '5']",https://www.shixiseng.com/intern/inn_nwhaecliu2ai,机器学习/深度学习实习生,150-500人,2周前,软件,6个月,2018-02-28 12:04:28,50-100/天
注册资本：257417.6314万元人民币,北京,公司类型：其他有限责任公司,北京京东金融科技控股有限公司,注册号：110302015220207,致力于为用户提供全方位金融解决方案,https://www.shixiseng.com/com/com_orx9gk9azc7i,北京市大兴区亦庄经济开发区京东集团总部,https://sxsimg.xiaoyuanzhao.com/38/61/38C5783CF3C725DB38158A503042E861.png,京东金融,http://jr.jd.com,"['同大牛交流', '团队好', '有压力，有挑战']",5天/周,"京东金融2013年7月开始独立运营，是京东集团“四驾马车”之一，现已成为京东集团增长最快的业务。京东金融经营多元化的互联网金融业务，依托京东电商平台十年来积累起来的交易数据记录和信用体系，致力于服务京东全产业链，向企业和消费者，提供融资、理财、支付等各类互联网金融服务。
京东金融现已建立五大业务板块，分别是供应链金融、消费金融、众筹业务、理财业务及支付业务。陆续推出了京保贝、京东白条、网银钱包、小金库、京东众筹、京小贷等创新产品。未来，京东金融将开放合作，与传统金融机构、互联网金融创新公司和电商平台等互联网金融的合作伙伴谋求共赢，夯实金融平台门户基础。
京东金融始终以用户体验为出发点，不断创新出符合用户需求的互联网金融产品；以普惠金融为行动实践，携手传统金融机构，全力支持实体经济发展。",成立日期：2012-09-05,互联网,不限,2018-03-31,"['职位要求：实习生职位，每周5天至少3个月以上，2019年毕业的研究生', '岗位职责:', '1.负责图像识别和分类、机器学习、深度学习等相关算法的应用和实现；\xa0', '2.负责OCR、图像分类、物体识别等技术的产品实现。\xa0', '3.负责图像处理和图像识别的技术调研和研发。', '任职资格:', '1.有图像处理、机器学习相关的学习和研究经历优先，具有较好的数学和算法基础优先', '2.熟悉C/C++， Python等语言，有Tesseract，OpenCV，Caffe和TensorFlow等开发经验者优先', '3.有较强的工程实现的能力，能够将算法落地到实际的产品中\xa0', '4.能适应高强度加班，一定要有奋斗精神，有创新精神，有团队意识']",https://www.shixiseng.com/intern/inn_hswd0gghq7ah,机器学习实习生,2000人以上,3周前,软件,8个月,2018-02-26 17:39:39,200-260/天
注册资本：11.99 万元人民币,成都,公司类型：有限责任公司(自然人投资或控股),成都琛石科技有限公司,组织机构代码：07536518-6,国内领先的IT技术在线实训平台，提供编程、运维、测试、云计算、大数据等全面技术课程及在线实践环境。,https://www.shixiseng.com/com/com_jjdte7otxk4g,成都高新区天府软件园,https://sxsimg.xiaoyuanzhao.com/company_logo/2015-18/4HIgW3hO8ZSM0VN.png,实验楼,http://shiyanlou.com/,"['学习机会', '高逼格环境', '零食有的吃', '锻炼自我', '成长的好地方', '团队靠谱', '靠谱BOSS', '创造性强', '年轻活泼', '环境轻松']",3天/周,"实验楼在线教育( http://www.shiyanlou.com )是国内第一家以实验为核心的IT在线教育网站，通过动手实验学习IT技术。为IT相关专业的在校学生及从业者提供编程、运维、测试、云计算、大数据、数据库等全面的IT技术在线实践环境。
我们是一家很小的创业公司，在做一件很有意思的事情，为了实现一个很大的梦想，需要很牛的你加入。实验楼致力于为用户提供更优质的IT实验课程及更好的平台体验。在这里你可以接触到几乎所有热门IT技术，我们非常支持工作时间享用实验楼所有课程，学习不同技术，做不同的项目，你的成长才是我们成功的基础。",成立日期：2013-08-06,"互联网,软件",本科,2018-05-24,,https://www.shixiseng.com/intern/inn_9z3ms4bscdaq,机器学习实验设计实习生,15-50人,3周前,数据挖掘,6个月,2018-02-26 11:05:54,150-200/天
注册资本：20000万,广州,公司类型：有限责任公司(法人独资),广州虎牙信息科技有限公司,注册号：440126000724879,已获A轮融资的中国领先的互动内容提供商,https://www.shixiseng.com/com/com_xerxx57t205q,广州市番禺区南村镇万博二路79号万达商业广场北区B-1栋,https://sxsimg.xiaoyuanzhao.com/56/84/56730541EB86A01518282E6AACB59784.png,虎牙信息,http://hr.huya.com,"['发展空间大', '技术提升快', '大牛多', '活跃的工作环境', '转正机会', '已获A轮融资']",5天/周,​,成立日期：2016-08-10,计算机/互联网,硕士,2020-12-31,"['1、负责虎牙直播的机器学习内容识别工作；', '2、负责目标检测、分割、识别的算法研发、验证与开发；', '3、负责神经网络的构建、开发和优化。', '1、2018届计算机、数学及相关专业，硕士及以上学历；', '2、有图像处理\\模式识别\\计算机视觉\\机器学习相关背景；', '3、精通c\\c++，具有较强的编程能力；熟悉matlab\\python ；', '4、熟悉opencv、caffe等计算机视觉库；', '5、熟悉Linux平台者优先考虑；', '6、亲自实现过SVM、神经网络等机器学习算法，有深入研究者优先考虑；', '7、在人脸识别\\\\物体检测\\OCR\\图像语义分割等视觉领域做过实际项目优先考虑；', '8、在国内外顶级计算机视觉会议和期刊上发表过论文的优先考虑。']",https://www.shixiseng.com/intern/inn_pzmetlm8anar,（2018届春招）机器学习算法工程师实习生,500-2000人,3周前,算法,7个月,2018-02-26 10:52:07,580-860/天
注册资本：20476.38万元人民币,深圳,公司类型：有限责任公司（法人独资）,平安科技（深圳）有限公司,注册号：440301503310230,中国平安保险（集团）股份有限公司旗下全资子公司,https://www.shixiseng.com/com/com_rxpyax0oz2bl,上海崂山路,https://sxsimg.xiaoyuanzhao.com/CD/CB/CDE1220DED778746ADB51211C77EB4CB.jpg,平安科技,http://www.pingan.com/,[],4天/周,平安科技（深圳）有限公司成立于2008年9月，是世界500强企业——中国平安保险（集团）股份有限公司旗下全资子公司，其前身为平安集团的信息管理中心。公司总部设在深圳，上海、成都设有分公司，目前已拥有2500多名专业IT技术人员和IT管理专家。平安科技在金融保险行业内被誉为黄埔军校，培养了许多业内的精英技术人才。平安科技的成立是平安集团在IT领域的里程碑事件之一，标志着中国平安向IT专业化领域迈进，并开启“科技引领金融”的探索模式。,成立日期：2008-05-30,金融,硕士,2018-05-18,"['这里会给你提供大数据分析、金融分析、模型分析等三位一体的全方位培养，参与大数据项目，真正的告诉你大数据到底长什么样，金融科技到底是什么，实现金融与科技完美结合。', '岗位职责：', '运用机器学习模型挖掘量化指标', '专业技能要求：', '1. 扎实的统计、数值优化基础，对特征工程、集成学习、深度学习等方面有着深入理解；', '2. 有数据挖掘经验者优先，熟悉常用机器学习框架sklearn、tensorflow者优先；熟悉分布式系统计算、存储者优先。', '业务知识要求：', '1. 计算机/统计/通信等专业;', '2. 熟悉Python语言，熟悉Linux系统', '其他：', '1.计算机、物理、数学、统计等相关专业硕士及以上学历（特别优秀者学历要求可适当放宽至本科）', '2.有独立的思考能力和解决问题的能力；', '3.学习能力强，接受新知识速度快；', '4.工作细致、沟通协调能力良好；']",https://www.shixiseng.com/intern/inn_gejpg3qqyjdb,机器学习工程师实习生,2000人以上,3周前,软件,6个月,2018-02-24 15:25:14,200-300/天
注册资本：204.0816万元人民币,北京,公司类型：有限责任公司(自然人投资或控股),远形时空科技（北京）有限公司,注册号：110108021152417,一家视觉SLAM技术公司,https://www.shixiseng.com/com/com_ppg3tltocikm,海淀区王庄路清华同方科技广场D座705室,https://sxsimg.xiaoyuanzhao.com/61/65/61AA24A74EE61CC973C0F54EB3DF2465.png,远形时空,http://www.hyperci.com,"['发展机会', '靠谱创业团队', '可观的实习补贴', '团队牛', '自由氛围']",5天/周,远形时空科技开发用于智能设备的视觉感知传感器和配套的软件解决方案。产品可以广泛应用于智能机器人/无人机/增强现实等产品，提供高精度，稳定可靠的定位导航等功能。       核心技术团队来自于清华和其他顶级高校，并在此领域有多年研究和产业经验。       2016年7月获得鉴睿投资基金，泰有投资基金等数百万天使轮投资。目前已经组建了一支围绕核心视觉算法进行视觉传感器软硬件产品开发为一体的顶级技术团队,成立日期：2016-05-05,计算机/互联网,本科,2019-03-22,,https://www.shixiseng.com/intern/inn_zpa77asdnvj9,机器学习算法工程师,少于15人,3周前,半导体/芯片,6个月,2018-02-22 16:04:32,200-299/天
注册资本：310万美元,上海,公司类型：有限责任公司(外国法人独资),奥可纳软件技术（上海）有限公司,注册号：310141400011759,程序化交易系统开发平台,https://www.shixiseng.com/com/com_7ia5wrswroom,上海市浦东新区国展路华电大厦701室,https://sxsimg.xiaoyuanzhao.com/8E/4E/8E88B52F3CA18E32CB7D6C64722BE64E.png,Akuna Capital,http://www.akunacapital.com,[],5天/周,"Akuna Capital is a derivatives trading firm headquartered in downtown Chicago that specializes in market making and arbitrage.  Akuna started with five employees in 2011 and we now have over 140. In 2014 we grew by 84%, opening our first international office in Shanghai. We compete directly with the largest market making and arbitrage firms in the world. We develop our own software strategies, algorithms, and models. We also have floor traders so we are not entirely an electronic firm. We have no clients and trade only using the firm’s own money from its partners. We use cutting-edge technology to build our low latency platform.",成立日期：2014-07-18,金融,本科,2018-07-01,"['【实习】量化研究员-机器学习 - 金融科技 - Akuna Capital', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 你对自动化交易有兴趣吗？', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 你对加密数字货币交易系统有兴趣吗？', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 你对做市商有兴趣吗？', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 你对运用数学，机器学习到量化交易中有兴趣吗？', '【关键技能】Python coding, Math, machine learning, English', 'Akuna 是一家年轻且不断成长的交易公司, 总部位于美国芝加哥，成立于2011年，在上海，悉尼，波士顿设有分部，有180多人。专注于前沿的技术、数据驱动决策和自动化交易。我们的核心竞争力是作为一个期权做市商为市场提供流动性 - 意味着我们为金融交易提供有竞争力的报价。为实现这一目标，我们自主设计研发低延迟高性能交易系统、研究交易策略和构建数学模型。这里是技术和市场结合最前沿的地方。', 'Akuna的量化团队通过将量化专业知识与对衍生品和金融市场的复杂理解结合起来, 科学地创造交易策略。量化研究实习生将应用和开发机器学习算法, 以促进 Akuna 的战略组合。', '【实习职责】', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n使用统计和机器学习算法制定交易策略', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n设计和实现组合结构的优化算法', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n推进现有的交易研究和策略, 探索新的交易研究的机会', '【要求】', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n统计学、计算机、数学\r\n(或相关学科) 的本科， 硕士或博士学位', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n具备统计和机器学习方面的专业知识', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\nPython\r\n编程技能 (C++ 是一个加分项)', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n实际使用真实数据集的经验', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n金融经验不是必要条件', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n2019年毕业', '【地址】上海世博园 \xa0']",https://www.shixiseng.com/intern/inn_tubiqcz50tqa,【实习】量化研究员-机器学习,15-50人,1月前,软件,3个月,2018-02-09 15:16:17,250-350/天
注册资本：1300万美元,广州,公司类型：有限责任公司(台港澳法人独资),广州博冠信息科技有限公司,注册号：440101400028573,中国领先的游戏开发公司,https://www.shixiseng.com/com/com_7gqhlkuo5u7t,广州市天河区科韵路信息港网易大厦,https://sxsimg.xiaoyuanzhao.com/BE/3E/BE63BDD5923763403FBCE1B52528D73E.jpg,网易游戏,http://game.163.com/love/,[],4天/周,网易2001年正式成立在线游戏事业部，经过近20年的快速发展，网易的品牌价值已超过13亿美元，并跻身全球七大游戏公司之一。作为中国领先的游戏开发公司，网易一直处于网络游戏自主研发领域的前端。2001年，网易曾成功推出中国第一款大型多人在线游戏，这在中国网游发展史中具有里程碑式的意义。近年来，伴随着手游的强势发展，网易游戏加强了手游的研发力度，不断推出精品手游，并且多款手游获得百万玩家同时上线。2015年网易游戏以“游戏热爱者”的口号重新诠释其形象，不仅仅定位于游戏平台和服务提供商，而是和所有的玩家一样，是一个有血有肉的游戏爱好者“。在倡导“游戏的魅力，去热爱才会懂”的同时，网易游戏正在用自己对游戏的理解和热爱，去不断创作更多值得玩家热爱的产品。,成立日期：2003-12-08,互联网,本科,2018-04-10,"['您可以：', ' - 从事机器学习/深度学习在视频直播领域应用的研究和开发工作，如用户行为分析，推荐系统，智能机器人，人脸识别，手势识别等等；', ' - 负责机器学习/深度学习领域前沿算法及框架跟踪，搭建面向线上应用的机器学习/深度学习计算平台；', ' - 针对用户进行特征采集与建模分析，深入优化用户直播观看体验；', ' - 挖掘深度学习在视频直播中的应用价值。']",https://www.shixiseng.com/intern/inn_lddw4kmeyjyq,机器学习实习生,2000人以上,1月前,软件,6个月,2018-02-08 11:21:43,100-150/天
