auth_capital,city,com_class,com_fullname,com_id,com_intro,com_links,com_location,com_logo,com_name,com_website,com_welfare,day_per_week,detailed_intro,est_date,industry,job_academic,job_deadline,job_detail,job_links,job_title,num_employee,released_time,tag,time_span,update_time,wage
注册资本：346.153800万人民币,广州,公司类型：有限责任公司(自然人投资或控股),北京景骐信息技术有限公司,注册号：110108023112641,一家由人工智能驱动、以无人驾驶技术为核心的智能出行公司,https://www.shixiseng.com/com/com_gkvuynroobx7,广州市国际生物岛/北京知春路锦秋国际,https://sxsimg.xiaoyuanzhao.com/E9/53/E97469B6A7056DBDCA2DCF417BD0D353.jpg,景驰科技,,"['有机会当老大', '实习工资高', '收获大', '薪酬福利优厚', '包三餐', '零食水果饮料', '健身卡']",4天/周,"	景驰科技是一家由人工智能驱动、以无人驾驶技术为核心的智能出行公司。致力于让人类 出行更安全，高效，经济和舒适。我们深信随着人工智能算法的不断突破，汽车智能化与共享化将成为大势所趋。无人驾驶这项利国利民的技术会在不远的未来走进中国城市，走进每一个人的生活。		景驰技术		基于Lidar与多传感器融合的解决方案传感器包括激光雷达、毫米波雷达、摄像头、高精GPS和IMU，可以提供实时精确定位和障碍物检测。		高精地图包括基于激光雷达的点云地图，以及 标记路面标志和信号灯的语义地图。基于深度学习的感知从图像和点云数据识别障碍物、路面、信号灯等；实时跟踪各类物体；基于深度增强学习的驾驶行为预测。		团队介绍		王劲CEO	前百度高级副总裁、技术战略委员会主席、自动驾驶事业部总经理。 前阿里巴巴研发高级总监，eBay中国首席技术官，Google中国董事总经理。被汽车行业颇具影响力报纸——《Automotive News》评为60 名驱动自动驾驶技术发展的人物之一，也是唯一上榜中国企业家；被《福布斯》杂志评为20 位驱动中国人工智能革命领导者之一。		韩旭CTO  	前百度自动驾驶事业部首席科学家，自动驾驶部门美国研究院负责人。美国密苏里大学博士生导师、终身教授，计算机视觉和机器学习实验室主任。国际计算机视觉大赛两次第一、多次前三获得者；其研发的DeepSpeech2被MIT Technology Review评为2016十大突破性科技成果 之一。		吕庆CFO	前激光雷达独角兽公司Velodyne Lidar 首席财务官，2016年融资1.5亿美金。曾担任LitePoint Corp, Symbio, PortalPlayer 等多家创业公司首席财务官，并带领一家公司上市，多家公司出售。		杨庆雄VP Engineering	前滴滴出行无人车高级总监。前香港城市大学助理教授。论文引用次数超过5300次，所提NonLocalFilter算法应用于2012年中国智能车挑战赛上，获得全国第二名次。		李岩Chief Architect	前神州专车无人车工程师团队负责人 。曾在Facebook，微软担任核心工程师，微软亚州研究院前15号员工 。卡内基梅隆大学电子与计算机工程专业博士, 师从Takeo Kanade教授。		企业文化	在景驰，员工是我们最宝贵的财富。只有把每一个人的专业性和独特性结合在一起，我们才会获得成功。我们致力于为所有员工打造一个能够被激励，并分享公司成功的工作环境。		创新精神	为了改变人类出行而不断迎接全新挑战。团队协作在所有方面都力争做到中国第一和世界一流，并对结果负责。		结果导向	依靠集体的智慧，坦诚无私地帮助彼此。共同成长学习永无止境，通过个人发展和职业成长实现成就。		开放职位		我们位于硅谷和中国，是一个成长迅猛，创新不止，人才济济的团队。我们鼓励所有景驰人解决具有挑战性的问题，共同推动景驰的技术发展与成功。加入我们，主导最前沿的无人驾驶技术，实现人类出行的变革！									媒体		报道		2017年12月28日	景驰科技全球总部落户广州市黄埔区开发区，建国内首个无人车大规模产业化公司		2017年9月26日	自动驾驶初创景驰Pre-A轮融资5200万美元，英伟达参投2017年9月26日景驰科技完成Pre-A轮5200万美元融资，以加速中美两地无人驾驶车队布局		2017年9月15日	景驰科技成立五个月后完成高峰时段车海通勤，CEO王劲揭秘快速发展背后的原因2017年9月14日前滴滴无人驾驶高级总监杨庆雄加盟王劲团队，景驰开启1亿美金A轮融资2017年9月5日王劲首曝景驰研发进展，除了展示路测视频，还带来了这些内部消息		2017年7月27日韩旭离开百度后首次专访：景驰赢在了起跑线上2017年6月2日CTO到位，原百度自动驾驶事业部首席科学家韩旭加盟",成立日期：2017-03-16,计算机/互联网,本科,2018-12-31,,https://www.shixiseng.com/intern/inn_nq8ndz4f1gac,控制系统工程师-应届生/实习生,50-150人,47小时前,算法,3个月,2018-03-20 17:21:39,300-500/天
注册资本：346.153800万人民币,广州,公司类型：有限责任公司(自然人投资或控股),北京景骐信息技术有限公司,注册号：110108023112641,一家由人工智能驱动、以无人驾驶技术为核心的智能出行公司,https://www.shixiseng.com/com/com_gkvuynroobx7,广州市国际生物岛/北京知春路锦秋国际,https://sxsimg.xiaoyuanzhao.com/E9/53/E97469B6A7056DBDCA2DCF417BD0D353.jpg,景驰科技,,"['有机会当老大', '实习工资高', '收获大', '薪酬福利优厚', '包三餐', '零食水果饮料', '健身卡']",4天/周,"	景驰科技是一家由人工智能驱动、以无人驾驶技术为核心的智能出行公司。致力于让人类 出行更安全，高效，经济和舒适。我们深信随着人工智能算法的不断突破，汽车智能化与共享化将成为大势所趋。无人驾驶这项利国利民的技术会在不远的未来走进中国城市，走进每一个人的生活。		景驰技术		基于Lidar与多传感器融合的解决方案传感器包括激光雷达、毫米波雷达、摄像头、高精GPS和IMU，可以提供实时精确定位和障碍物检测。		高精地图包括基于激光雷达的点云地图，以及 标记路面标志和信号灯的语义地图。基于深度学习的感知从图像和点云数据识别障碍物、路面、信号灯等；实时跟踪各类物体；基于深度增强学习的驾驶行为预测。		团队介绍		王劲CEO	前百度高级副总裁、技术战略委员会主席、自动驾驶事业部总经理。 前阿里巴巴研发高级总监，eBay中国首席技术官，Google中国董事总经理。被汽车行业颇具影响力报纸——《Automotive News》评为60 名驱动自动驾驶技术发展的人物之一，也是唯一上榜中国企业家；被《福布斯》杂志评为20 位驱动中国人工智能革命领导者之一。		韩旭CTO  	前百度自动驾驶事业部首席科学家，自动驾驶部门美国研究院负责人。美国密苏里大学博士生导师、终身教授，计算机视觉和机器学习实验室主任。国际计算机视觉大赛两次第一、多次前三获得者；其研发的DeepSpeech2被MIT Technology Review评为2016十大突破性科技成果 之一。		吕庆CFO	前激光雷达独角兽公司Velodyne Lidar 首席财务官，2016年融资1.5亿美金。曾担任LitePoint Corp, Symbio, PortalPlayer 等多家创业公司首席财务官，并带领一家公司上市，多家公司出售。		杨庆雄VP Engineering	前滴滴出行无人车高级总监。前香港城市大学助理教授。论文引用次数超过5300次，所提NonLocalFilter算法应用于2012年中国智能车挑战赛上，获得全国第二名次。		李岩Chief Architect	前神州专车无人车工程师团队负责人 。曾在Facebook，微软担任核心工程师，微软亚州研究院前15号员工 。卡内基梅隆大学电子与计算机工程专业博士, 师从Takeo Kanade教授。		企业文化	在景驰，员工是我们最宝贵的财富。只有把每一个人的专业性和独特性结合在一起，我们才会获得成功。我们致力于为所有员工打造一个能够被激励，并分享公司成功的工作环境。		创新精神	为了改变人类出行而不断迎接全新挑战。团队协作在所有方面都力争做到中国第一和世界一流，并对结果负责。		结果导向	依靠集体的智慧，坦诚无私地帮助彼此。共同成长学习永无止境，通过个人发展和职业成长实现成就。		开放职位		我们位于硅谷和中国，是一个成长迅猛，创新不止，人才济济的团队。我们鼓励所有景驰人解决具有挑战性的问题，共同推动景驰的技术发展与成功。加入我们，主导最前沿的无人驾驶技术，实现人类出行的变革！									媒体		报道		2017年12月28日	景驰科技全球总部落户广州市黄埔区开发区，建国内首个无人车大规模产业化公司		2017年9月26日	自动驾驶初创景驰Pre-A轮融资5200万美元，英伟达参投2017年9月26日景驰科技完成Pre-A轮5200万美元融资，以加速中美两地无人驾驶车队布局		2017年9月15日	景驰科技成立五个月后完成高峰时段车海通勤，CEO王劲揭秘快速发展背后的原因2017年9月14日前滴滴无人驾驶高级总监杨庆雄加盟王劲团队，景驰开启1亿美金A轮融资2017年9月5日王劲首曝景驰研发进展，除了展示路测视频，还带来了这些内部消息		2017年7月27日韩旭离开百度后首次专访：景驰赢在了起跑线上2017年6月2日CTO到位，原百度自动驾驶事业部首席科学家韩旭加盟",成立日期：2017-03-16,计算机/互联网,本科,2018-12-31,,https://www.shixiseng.com/intern/inn_ignkj274nh1l,运动规划工程师-应届生/实习生,50-150人,47小时前,算法,3个月,2018-03-20 17:19:35,300-500/天
注册资本：60000万人民币,大连,公司类型：有限责任公司(外商投资企业法人独资),东软集团（大连）有限公司,组织机构代码：79202132-7,东软是中国最大的IT解决方案与服务提供商。,https://www.shixiseng.com/com/com_c0zrli7proz9,东软河口软件园（黄浦路901号）,https://sxsimg.xiaoyuanzhao.com/78/49/7882016B0783AB368FDA02A51AC59049.png,东软集团,http://www.neusoft.com,"['免费班车', '团队气氛nice', '该有的都有', '办公环境舒适']",5天/周,"东软是中国最大的解决方案与服务提供商。1991年创立于中国东北大学。东软以软件技术为核心，提供行业解决方案、产品工程解决方案以及相关产品、平台及服务。目前拥有近余名员工，在中国建立了个区域总部，个软件研发基地，个软件开发与技术支持中心，在多个城市建立营销与服务网络，在美国、日本、欧洲、中东、南美设有子公司。NO 1.   中国第一家上市的软件企业NO 1.   中国第一个计算机软件国家工程研究中心NO
1.   中国第一家通过和级认证的软件公司NO
1.   中国第一家跻身普华永道“全球软件领军者强”榜单软件企业",成立日期：2006-10-10,计算机/互联网,本科,2018-04-04,"['岗位职责：', '辅助编写机器学习教学教材和相关资料；负责根据教学教材录制相关教学视频。', '岗位要求：']",https://www.shixiseng.com/intern/inn_qkpo33mll3xv,算法实习生,2000人以上,47小时前,算法,3个月,2018-03-20 17:17:18,50-80/天
注册资本：1594.3879万人民币,上海,公司类型：有限责任公司,华院数据技术（上海）有限公司,组织机构代码：73814805-2,中国最早从事大数据分析挖掘的企业，致力于打造大数据产业生态圈,https://www.shixiseng.com/com/com_qebqujwjzwqb,上海,https://sxsimg.xiaoyuanzhao.com/A6/2F/A6E5AC0CBBFF93E3E8A2F078A306422F.jpg,华院数据,http://www.unidt.com/,[],5天/周,"华院数据技术（上海）有限公司(以下简称""华院"")，成立于2002年3月。华院深耕大数据行业十余载，与国外技术发展同步，拥有国内目前水平最高的数据挖掘应用团队，为客户提供营销、运营等全方位解决方案和应用软件。

     当前华院主营业务为深度孵化并且致力于打造大数据产业生态圈 ，形成孵化企业资源共享，协同发展。已与腾讯、阿里等多家一线企业达成战略合作。 

     华院已成功孵化8家大数据子公司，旗下“数云”员工已超过400人，是中国电子商务CRM领导品牌。

    

l  总部设在上海，在北京、广州、西安、成都、青岛、杭州、乌鲁木齐设有子分公司/办事处；香港、美国硅谷、澳大利亚墨尔本设立海外研究机构；

l  华院集团业务面向主要的商业服务领域，长期专注在金融、电信、航空、零售、电商行业的数据挖掘应用研究，服务范围覆盖全国，在27个省、市、自治区搭建了专项项目研究小组；

l  华院拥有200多位模型工程师、软件工程师及资深顾问；咨询项目总计超过600余个，数据模型超过100余个，专业软件超过30余个",成立日期：2002-04-23,其他,硕士,2018-04-03,"['工作职责：', '任职资格：', '1. 信息管理、计算机科学、统计学、应用数学等, 硕士以上学历优先\xa0', '2. 熟悉基本的分析工具和开发语言（如JAVA，PYTHON, R语言等等）', '3. 熟练掌握常用数据库（Oracle, MySQL等）']",https://www.shixiseng.com/intern/inn_qyizjfdsi4b3,算法工程师,2000人以上,47小时前,算法,6个月,2018-03-20 16:48:59,150-200/天
注册资本：1000000万人民币,杭州,公司类型：有限责任公司（非自然人投资或控股的法人独资）,浙江菜鸟供应链管理有限公司,注册号：330184000210330,致力于打造全球物流骨干网络,https://www.shixiseng.com/com/com_pr58a788wv2j,西湖区西溪首座,https://sxsimg.xiaoyuanzhao.com/45/E3/45C38D903B57BA0C937AD5A4438FEAE3.png,菜鸟网络,http://www.cainiao.com/,"['细心责任心', '激情创意', '薪酬福利好', '高学历']",5天/周,"菜鸟网络科技有限公司成立于2013年5月28日，由阿里巴巴集团、银泰集团联合复星集团、富春控股、三通一达（申通、圆通、中通、韵达）等共同组建。

菜鸟是一家互联网科技公司，专注于物流网络的平台服务。通过大数据、智能技术和高效协同，菜鸟与合作伙伴一起搭建全球性物流网络，提高物流效率，加快商家库存周转，降低社会物流成本，提升消费者的物流体验。

菜鸟的使命是与物流合作伙伴一道，致力于实现中国范围内24小时送货必达、全球范围内72小时送货必达。数据显示，2016年中国已经进入日均包裹1亿个的超级繁忙时代。物流行业引入智能、开放的互联网协同模式，而非传统自建模式，才能更好适应未来的物流需要。

菜鸟的商业逻辑是搭建平台，让物流供应链条上不同服务商、商家和消费者可以实现高效连接，从而提升物流效率和服务品质，降低物流成本。通过菜鸟与合作伙伴的努力，全球智慧物流网络已经覆盖224个国家和地区，并且深入到了中国2900多个区县，其中1000多个区县的消费者可以体验到当日达和次日达的极致配送。

以历年天猫双11为例，菜鸟网络成立以来，通过智慧物流的提升，虽然单日物流订单量从1.52亿攀升到8.12亿，但是配送1亿个包裹的时间却从9天下降到了2.8天，创造了世界物流业的奇迹。

2022年前，阿里巴巴和菜鸟网络还将投入1000亿元升级全球智慧物流网络，加快实现“全国24小时、全球72小时必达”。",成立日期：2012-07-04,"计算机/互联网,物流运输",本科,2018-04-11,['7、有deeplearning的经验，有linux下开发经验的，大规模数据处理经验优先。'],https://www.shixiseng.com/intern/inn_rmrrnbmtywew,19届校招内推-算法实习生,2000人以上,47小时前,软件,3个月,2018-03-20 16:31:55,200-300/天
注册资本：117626万美元,北京,公司类型：有限责任公司(台港澳法人独资),北京三快在线科技有限公司,注册号：110000450172508,中国最大的生活服务电商平台,https://www.shixiseng.com/com/com_ke7eryrvahre,望京东路4号美团点评,https://sxsimg.xiaoyuanzhao.com/AA/D6/AA55D50C1D7EA03086AE0F5CAADDEFD6.jpg,美团点评,,[],4天/周,2018年，美团点评将持续加大研发投入，大力加强工程师特别是人工智能科学家队伍建设，大力建设能支持前台复杂业务的技术平台和业务中台，大力投入大数据、人工智能等技术，大力增强科技创新，为生活服务业高质量发展提供新动能，创造美好生活。,成立日期：2011-05-06,计算机/互联网,本科,2018-04-30,,https://www.shixiseng.com/intern/inn_albounv18c9l,NLP实习生,2000人以上,47小时前,算法,4个月,2018-03-20 16:28:32,200-300/天
,上海,,上海钱智信息服务有限公司,,致力于解决中小企业融资难题,https://www.shixiseng.com/com/com_ecxmabeln14y,上海市普陀区中江路118-22号海亮大厦12楼,https://sxsimg.xiaoyuanzhao.com/B9/05/B9BF8F0D2FF191AD3B197668BF0B7305.jpg,东方融资网,http://www.rongzi.com,[],5天/周,东方融资网是互联网与传统金融业的结合体，致力于解决中小企业融资难题，通过模式创新与技术创新，为各大金融机构与中小企业搭建了一个在线海量融资信息平台，帮助资金供给双方足不出户即能实现精准、高效、低成本的“一对多”业务对接，极大提高了中小企业的融资成功率与各大金融机构的业务效率，中小企业的融资难、融资贵等问题得到了很大的改善，推动中国金融服务行业的发展。,,金融,硕士,2018-04-03,"['岗位要求： ', '在公司分析师和建模师的指导下，参与下述工作：', '、参与对大数据的清洗和管理，对用户行为做出准确的预估，用于风险管理、信用评分、输出业务决策等；', '、参与公司的数据模型的建设，包括但不限于：信用评分模型、客户资信模型、风险控制模型、客户分群模型等；', '、参与数据模型模型的设计、开发、测试和实施；', '任职资格： ', '、数学、统计、计算机等相关在职硕士以上学历，每周有', '天在岗时间； ', '、对数据挖掘、数据分析有强烈的兴趣，具有良好的数学基础和数据分析能力；', '、熟悉数据挖掘和机器学习算法等常用算法（如决策树、聚类、逻辑回归、时间序列、关联分析、', '、贝叶斯）；', '、熟悉', '、', '或', '编程语言；', '、具有良好的逻辑分析能力、沟通能力和文字表达能力； ', '、有互联网和金融行业实习经验者优先']",https://www.shixiseng.com/intern/inn_gdgxc3oggl8c,算法工程师实习生,500-2000人,2天前,算法,6个月,2018-03-20 16:09:13,100-120/天
,上海,,上海钱智信息服务有限公司,,致力于解决中小企业融资难题,https://www.shixiseng.com/com/com_ecxmabeln14y,上海市普陀区中江路118-22号海亮大厦12楼,https://sxsimg.xiaoyuanzhao.com/B9/05/B9BF8F0D2FF191AD3B197668BF0B7305.jpg,东方融资网,http://www.rongzi.com,[],4天/周,东方融资网是互联网与传统金融业的结合体，致力于解决中小企业融资难题，通过模式创新与技术创新，为各大金融机构与中小企业搭建了一个在线海量融资信息平台，帮助资金供给双方足不出户即能实现精准、高效、低成本的“一对多”业务对接，极大提高了中小企业的融资成功率与各大金融机构的业务效率，中小企业的融资难、融资贵等问题得到了很大的改善，推动中国金融服务行业的发展。,,金融,本科,2018-04-03,['岗位要求：'],https://www.shixiseng.com/intern/inn_mjm2hafxbc62,算法实习生,500-2000人,2天前,算法,4个月,2018-03-20 16:05:14,100-120/天
注册资本：无,北京,公司类型：分公司,芋头科技（杭州）有限公司北京分公司,组织机构代码：MA00278Q-0,一家以技术为基础、致力于机器人领域研究、追求极致工艺和用户体验、坚持创新原则的初创公司,https://www.shixiseng.com/com/com_lygcbx9n2iwa,北京海淀区西小口路66号东升科技园北领地B-2栋三层B301,https://sxsimg.xiaoyuanzhao.com/BD/CC/BDE5A7BC10FBF340E447821137B95BCC.png,Rokid A-Lab,http://www.rokid.com,"['朝阳行业', '技术提升快', '人工智能', '人机交互', '语音识别', '语音合成', '声纹识别', '麦克风阵列']",4天/周,"Rokid公司成立于2014年7月，总部位于中国杭州, 北京和旧金山分别设有独立办事处，是一家以技术为基础、致力于机器人领域研究、追求极致工艺和用户体验、坚持创新原则的初创公司。有别于一般创业团队的是Rokid还有一个科学家顾问委员会，当中包括：前苹果产品全球产业链及生产负责人 ，中科院自动化研究所所长，浙江大学CAD&CG国家重点实验室副教授等，全部为各领域的全球行业领袖专家组成。我们专注于语音交互领域的研发工作。Rokid智能家居机器人在2016年和2017年连续两年获得CES国际消费电子产品展创新大奖。北京团队现有7位博士、2位硕士，2位博士实习生和2位硕士实习生。",成立日期：2015-12-01,计算机/互联网,硕士,2018-04-29,,https://www.shixiseng.com/intern/inn_1td0jm6pqvpg,语音识别算法（ASR）实习生,50-150人,2天前,算法,6个月,2018-03-20 16:03:16,200-300/天
注册资本：无,北京,公司类型：分公司,芋头科技（杭州）有限公司北京分公司,组织机构代码：MA00278Q-0,一家以技术为基础、致力于机器人领域研究、追求极致工艺和用户体验、坚持创新原则的初创公司,https://www.shixiseng.com/com/com_lygcbx9n2iwa,北京海淀区西小口路66号东升科技园北领地B-2栋三层B301,https://sxsimg.xiaoyuanzhao.com/BD/CC/BDE5A7BC10FBF340E447821137B95BCC.png,Rokid A-Lab,http://www.rokid.com,"['朝阳行业', '技术提升快', '人工智能', '人机交互', '语音识别', '语音合成', '声纹识别', '麦克风阵列']",4天/周,"Rokid公司成立于2014年7月，总部位于中国杭州, 北京和旧金山分别设有独立办事处，是一家以技术为基础、致力于机器人领域研究、追求极致工艺和用户体验、坚持创新原则的初创公司。有别于一般创业团队的是Rokid还有一个科学家顾问委员会，当中包括：前苹果产品全球产业链及生产负责人 ，中科院自动化研究所所长，浙江大学CAD&CG国家重点实验室副教授等，全部为各领域的全球行业领袖专家组成。我们专注于语音交互领域的研发工作。Rokid智能家居机器人在2016年和2017年连续两年获得CES国际消费电子产品展创新大奖。北京团队现有7位博士、2位硕士，2位博士实习生和2位硕士实习生。",成立日期：2015-12-01,计算机/互联网,硕士,2018-03-30,"['岗位职责：', '\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0', ' 3、负责项目合作时的技术沟通；', '\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0']",https://www.shixiseng.com/intern/inn_xooi89wskc1a,语音合成算法（TTS)实习生,50-150人,2天前,算法,6个月,2018-03-20 16:03:06,200-300/天
注册资本：600 万元,北京,公司类型：其他有限责任公司,北京海尔广科数字技术有限公司,注册号：110108000977630,世界500强企业海尔集团旗下的子公司,https://www.shixiseng.com/com/com_qogysvhwdpqg,海淀区知春路106号 皇冠假日酒店写字楼15层,https://sxsimg.xiaoyuanzhao.com/B2/86/B2CB705F43917FC00D751A4052221F86.jpg,海尔智慧家庭北京创新中心,,[],3天/周,北京海尔广科数字技术有限公司是世界500强企业海尔集团旗下的子公司，公司成立于1999年，是北京市高新技术企业，位于海淀区中关村科技园区，是海尔UHome本部在北京设立的研发中心，被称之为“北京创新中心”。 公司主要从事海尔集团的物联网家电、家庭智能网络、家庭安防系统、社区智能网络的设计与开发；同时为其他厂商提供基于先进的物联网产品解决方案，并提供生产测试指导。公司自成立以来，坚持创新是企业发展的源动力的理念，在积极开展与国内外知名芯片、软件、电子产品厂商的合作基础上，积极开展创新产品设计工作。目前，公司拥有一支富有创造力的研发队伍，现在从事的项目涉及数字化家庭，数字化多媒体处理、无线网络通信和信息安全，服务器集群，云计算等各个方面，并已取得了显著的成绩。,成立日期：1999-12-08,计算机/互联网,大专,2018-04-19,"['工作职责：数据标注、检查和整理 。', '任职要求：', '1. 在校生，大专以上，专业不限，年龄不限，熟练操作计算机 ；']",https://www.shixiseng.com/intern/inn_6cshwlg7k8cc,数据标注实习生,150-500人,2天前,算法,4个月,2018-03-20 15:57:40,100-150/天
注册资本：600 万元,北京,公司类型：其他有限责任公司,北京海尔广科数字技术有限公司,注册号：110108000977630,世界500强企业海尔集团旗下的子公司,https://www.shixiseng.com/com/com_qogysvhwdpqg,海淀区知春路106号 皇冠假日酒店写字楼15层,https://sxsimg.xiaoyuanzhao.com/B2/86/B2CB705F43917FC00D751A4052221F86.jpg,海尔智慧家庭北京创新中心,,[],3天/周,北京海尔广科数字技术有限公司是世界500强企业海尔集团旗下的子公司，公司成立于1999年，是北京市高新技术企业，位于海淀区中关村科技园区，是海尔UHome本部在北京设立的研发中心，被称之为“北京创新中心”。 公司主要从事海尔集团的物联网家电、家庭智能网络、家庭安防系统、社区智能网络的设计与开发；同时为其他厂商提供基于先进的物联网产品解决方案，并提供生产测试指导。公司自成立以来，坚持创新是企业发展的源动力的理念，在积极开展与国内外知名芯片、软件、电子产品厂商的合作基础上，积极开展创新产品设计工作。目前，公司拥有一支富有创造力的研发队伍，现在从事的项目涉及数字化家庭，数字化多媒体处理、无线网络通信和信息安全，服务器集群，云计算等各个方面，并已取得了显著的成绩。,成立日期：1999-12-08,计算机/互联网,本科,2018-04-19,"['工作职责：', '1. 语言模型相关文本检查、生成；', '2. 语音转写、文字标注。', '任职资格：', '1. 不限专业；', ' 2. 对语音识别、人工智能感兴趣；', ' 3. 踏实、细心。']",https://www.shixiseng.com/intern/inn_3jovqhz6w06q,数据类实习生,150-500人,2天前,算法,4个月,2018-03-20 15:52:42,100-150/天
注册资本：600 万元,北京,公司类型：其他有限责任公司,北京海尔广科数字技术有限公司,注册号：110108000977630,世界500强企业海尔集团旗下的子公司,https://www.shixiseng.com/com/com_qogysvhwdpqg,海淀区知春路106号 皇冠假日酒店写字楼15层,https://sxsimg.xiaoyuanzhao.com/B2/86/B2CB705F43917FC00D751A4052221F86.jpg,海尔智慧家庭北京创新中心,,[],3天/周,北京海尔广科数字技术有限公司是世界500强企业海尔集团旗下的子公司，公司成立于1999年，是北京市高新技术企业，位于海淀区中关村科技园区，是海尔UHome本部在北京设立的研发中心，被称之为“北京创新中心”。 公司主要从事海尔集团的物联网家电、家庭智能网络、家庭安防系统、社区智能网络的设计与开发；同时为其他厂商提供基于先进的物联网产品解决方案，并提供生产测试指导。公司自成立以来，坚持创新是企业发展的源动力的理念，在积极开展与国内外知名芯片、软件、电子产品厂商的合作基础上，积极开展创新产品设计工作。目前，公司拥有一支富有创造力的研发队伍，现在从事的项目涉及数字化家庭，数字化多媒体处理、无线网络通信和信息安全，服务器集群，云计算等各个方面，并已取得了显著的成绩。,成立日期：1999-12-08,计算机/互联网,本科,2018-04-19,"['工作职责：', '2. 语言模型训练；', ' 4. paper研究分享。', '任职资格：', '1. 计算机/通信等相关专业；', '2. 熟悉至少一种编程语言，c++/python/perl尤佳；', '3. 熟悉语音识别相关算法（HMM/贝叶斯/n-gram/WFST理论等）尤佳；', '4. 使用过语音识别相关开源工具（kaldi/srilm/HTK等）优先；', '5. 有Linux下开发经验优先；', '6. 踏实认真、对此行业有浓厚兴趣。']",https://www.shixiseng.com/intern/inn_gwskfe8gvmi4,语音算法实习生,150-500人,2天前,算法,4个月,2018-03-20 15:48:30,100-150/天
注册资本：600 万元,北京,公司类型：其他有限责任公司,北京海尔广科数字技术有限公司,注册号：110108000977630,世界500强企业海尔集团旗下的子公司,https://www.shixiseng.com/com/com_qogysvhwdpqg,海淀区知春路106号 皇冠假日酒店写字楼15层,https://sxsimg.xiaoyuanzhao.com/B2/86/B2CB705F43917FC00D751A4052221F86.jpg,海尔智慧家庭北京创新中心,,[],3天/周,北京海尔广科数字技术有限公司是世界500强企业海尔集团旗下的子公司，公司成立于1999年，是北京市高新技术企业，位于海淀区中关村科技园区，是海尔UHome本部在北京设立的研发中心，被称之为“北京创新中心”。 公司主要从事海尔集团的物联网家电、家庭智能网络、家庭安防系统、社区智能网络的设计与开发；同时为其他厂商提供基于先进的物联网产品解决方案，并提供生产测试指导。公司自成立以来，坚持创新是企业发展的源动力的理念，在积极开展与国内外知名芯片、软件、电子产品厂商的合作基础上，积极开展创新产品设计工作。目前，公司拥有一支富有创造力的研发队伍，现在从事的项目涉及数字化家庭，数字化多媒体处理、无线网络通信和信息安全，服务器集群，云计算等各个方面，并已取得了显著的成绩。,成立日期：1999-12-08,计算机/互联网,本科,2018-04-19,"['岗位职责：', ' 1、负责从产业线提供各种新设备的说明书提取有效的知识；', '2、 整理产业线客服收集的的数据；', '3、app、网站、公众号等抓取数据的整理。', '任职要求：', '1、\xa0大学本科或以上学历；', '2、\xa0对数据（家电知识）具有高度的敏感度和警觉性，较强的逻辑分析能力和文字表达能力；', '3、\xa0会使用EXCEL、WORD，PPT等office常用软件；\xa0', '4、强烈的责任心及抗压能力，工作细致有条理，善于学习，具有良好的团队合作精神。']",https://www.shixiseng.com/intern/inn_12u0ykwmcngk,数据整理实习生,150-500人,2天前,算法,4个月,2018-03-20 15:33:13,100-150/天
注册资本：4490万人民币,福州,公司类型：有限责任公司(台港澳法人独资),宝宝巴士（福建）网络科技有限公司,组织机构代码：06225388-X,领先的移动互联网早教品牌,https://www.shixiseng.com/com/com_iv2jtydkf6aa,福州市仓山区建新镇金工路1号 海峡创意产业园9号楼3层,https://sxsimg.xiaoyuanzhao.com/32/71/323E139F79997C0373F0BA0600832371.png,宝宝巴士,http://www.babybus.com,"['移动互联网领先品牌', '儿童教育', '成都', '留用转正机会']",5天/周,"
宝宝巴士（BabyBus）是专注于儿童早期教育的移动互联网领先品牌，为全球3亿家庭用户提供一站式教养方案。 发展至今，APP累计下载量超过90亿次，每日活跃超过860万个家庭，儿歌动画累计播放量120亿次，每日视频播放次数超过5000万次，全球每十个家庭中就有一个使用过宝宝巴士。",成立日期：2013-02-05,计算机/互联网,硕士,2018-12-31,"['工作职责:\xa0', '3、在了解业务的前提下，支持项目团队，产品团队完成业务场景的设计及相关算法和数学模型的选择。 \xa0', '3、了解常用开源统计语言，比如Python,R,Scala，在学校内有相关项目经验的优先考虑。']",https://www.shixiseng.com/intern/inn_oitemwid2daj,大数据算法工程师（实习生）,150-500人,2天前,云计算/大数据,4个月,2018-03-20 15:27:52,150-250/天
