_id,bathroom_num,bedroom_num,bizcircle_name,city,dist,distance,frame_orientation,hall_num,house_tag,house_title,latitude,layout,longitude,m_url,rent_area,rent_price_listing,rent_price_unit,resblock_name,type
5c714e15397be4c5251a7151,1,1,北关,北京,通州,,北,1,精装 集中供暖 随时看房,整租 · 新北京中心 1室1厅 5700元,39.924748,1室1厅1卫,116.664666,https://m.lianjia.com/chuzu/bj/zufang/BJ2120211168613646336.html,43,5700,元/月,新北京中心,整租
5c714b71397be4c5251a6470,1,1,梨园,北京,通州,7,南,1,近地铁 集中供暖 随时看房,时尚街区东区 1室1厅 4300元,39.888623,1室1厅1卫,116.674125,https://m.lianjia.com/chuzu/bj/zufang/BJ2191134264396365824.html,61,4300,元/月,时尚街区东区,整租
5c72b9e9397be4c5251e4aae,2,2,双井,北京,朝阳,643,东,1,近地铁 集中供暖 双卫生间 随时看房,整租 · 上下两层办公 可注册 单层72平 东向观公园  诚意出租,39.8981,3房间2卫,116.476134,https://m.lianjia.com/chuzu/bj/zufang/BJ2115091818038165504.html,72,15500,元/月,首城国际中心,整租
5c71323f397be4c5251a0bbc,1,1,朝阳门外,北京,朝阳,1013,东,1,近地铁 集中供暖 随时看房,整租 · 日坛国际公寓 1室1厅 13000元,39.926007,1室1厅1卫,116.44957,https://m.lianjia.com/chuzu/bj/zufang/BJ2189660407168778240.html,74,13000,元/月,日坛国际公寓,整租
5c72ae3f397be4c5251e2d71,2,3,奥林匹克公园,北京,朝阳,295,西南,1,近地铁 双卫生间,整租 · 媒体村天畅园大三居出租业主允许办公随时看房随时签约,40.03926,3室1厅2卫,116.422621,https://m.lianjia.com/chuzu/bj/zufang/BJ2126512151723253760.html,183,16500,元/月,天畅园,整租
5c714730397be4c5251a4fe5,1,1,宋家庄,北京,丰台,37,北,1,近地铁 精装 集中供暖 随时看房,整租 ·   宋家庄附近，出行便利临近地铁公交等,39.852209,2房间1卫,116.436604,https://m.lianjia.com/chuzu/bj/zufang/BJ2191279171064840192.html,44,6000,元/月,万科红,整租
5c71254d397be4c52519f9ad,1,1,木樨地,北京,西城,67,南,1,近地铁 集中供暖 随时看房,整租 · 复兴门外大街 1室1厅 7500元,39.912912,1室1厅1卫,116.34688,https://m.lianjia.com/chuzu/bj/zufang/BJ2189701873131593728.html,49,7500,元/月,复兴门外大街,整租
5c72b1e9397be4c5251e36fd,2,3,朝阳公园,北京,朝阳,296,东北,2,近地铁 精装 双卫生间,整租 · 丽水嘉园 3室2厅 16300元,39.939299,3室2厅2卫,116.489739,https://m.lianjia.com/chuzu/bj/zufang/BJ2177300408098635776.html,133,16300,元/月,丽水嘉园,整租
5c72b233397be4c5251e378c,1,2,东直门,北京,朝阳,1190,南,1,集中供暖 随时看房,新源西里中街 2室1厅 7300元,39.95468,2室1厅1卫,116.452957,https://m.lianjia.com/chuzu/bj/zufang/BJ2181106993714954240.html,65,7300,元/月,新源西里中街,整租
5c71425a397be4c5251a38de,1,2,皂君庙,北京,海淀,917,南 北,1,精装 集中供暖 新上,整租 · 皂君东里 2室1厅 7900元,39.964408,2室1厅1卫,116.343001,https://m.lianjia.com/chuzu/bj/zufang/BJ2193906659930144768.html,57,7900,元/月,皂君东里,整租
5c715971397be4c5251a9eca,1,2,顺义城,北京,顺义,,南,1,精装 集中供暖 随时看房,整租 · 裕龙五区，正规两居，随时入住。,40.127185,2室1厅1卫,116.683117,https://m.lianjia.com/chuzu/bj/zufang/BJ2147013990482984960.html,97,4500,元/月,裕龙五区,整租
5c715095397be4c5251a7d82,1,3,东关,北京,昌平,,南 北,1,集中供暖 随时看房,整租 · 京科苑 3室1厅 4300元,40.216336,3室1厅1卫,116.254212,https://m.lianjia.com/chuzu/bj/zufang/BJ2128193550024974336.html,102,4300,元/月,京科苑,整租
5c7146c6397be4c5251a4dd5,1,1,六里桥,北京,丰台,393,南,1,近地铁 集中供暖 随时看房,整租 · 六里桥地铁9号线和10号线双线换乘，朝南正规一居室,39.888606,1室1厅1卫,116.309979,https://m.lianjia.com/chuzu/bj/zufang/BJ2160669181719355392.html,54,4800,元/月,六里桥10号院,整租
5c713414397be4c5251a127e,1,1,常营,北京,朝阳,66,南,0,近地铁 集中供暖 新上 随时看房,北京像素南区 1房间1卫 4500元,39.931519,1房间1卫,116.622063,https://m.lianjia.com/chuzu/bj/zufang/BJ2195458720945938432.html,43,4500,元/月,北京像素南区,整租
5c71470c397be4c5251a4f35,1,2,大红门,北京,丰台,447,南 北,1,近地铁 集中供暖 随时看房,整租 · 建欣苑三里 2室1厅 4800元,39.847018,2室1厅1卫,116.404498,https://m.lianjia.com/chuzu/bj/zufang/BJ2176715867596275712.html,66,4800,元/月,建欣苑三里,整租
5c715805397be4c5251a9959,1,3,长阳,北京,房山,1190,南,1,精装 集中供暖 随时看房,整租 · 合景领峰三居室 空房出租 集中供暖 看房方便,39.774016,3室1厅1卫,116.189825,https://m.lianjia.com/chuzu/bj/zufang/BJ2164280060373377024.html,87,3700,元/月,合景领峰,整租
5c7132ae397be4c5251a0d57,1,1,四惠,北京,朝阳,599,东北,1,近地铁 精装 集中供暖 新上,整租 · 东恒时代二期正规一居室出租，房屋内家电家具齐全。,39.918019,1室1厅1卫,116.505098,https://m.lianjia.com/chuzu/bj/zufang/BJ2163169272803893248.html,58,8300,元/月,东恒时代二期,整租
5c715d6f397be4c5251aa5d0,1,1,良乡,北京,房山,452,东,1,近地铁 集中供暖 随时看房,整租 · 远洋新仕界 2房间1卫 3100元,39.731011,2房间1卫,116.18749,https://m.lianjia.com/chuzu/bj/zufang/BJ2169426848810287104.html,40,3100,元/月,远洋新仕界,整租
5c714fd2397be4c5251a79d6,2,3,东关,北京,昌平,396,南 北,2,近地铁 集中供暖 双卫生间 新上,整租 · 果岭小镇 3室2厅 6500元,40.229588,3室2厅2卫,116.272241,https://m.lianjia.com/chuzu/bj/zufang/BJ2163169162199826432.html,152,6500,元/月,果岭小镇,整租
5c72af23397be4c5251e2ff1,1,2,北苑,北京,朝阳,403,东,1,近地铁 精装 集中供暖,整租 ·   朝阳北苑铁建广场东向两室 精装修不可注册,40.048622,3房间1卫,116.447271,https://m.lianjia.com/chuzu/bj/zufang/BJ2068517518913576960.html,79,9000,元/月,中国铁建广场,整租
5c72af2c397be4c5251e3010,1,1,北苑,北京,朝阳,1033,南,0,近地铁 精装 集中供暖,整租 · 乐想汇精装优质开间，大家多多推荐,40.05627,1房间1卫,116.445474,https://m.lianjia.com/chuzu/bj/zufang/BJ2142737681246339072.html,68,6500,元/月,乐想汇,整租
5c72af63397be4c5251e30b7,2,3,北工大,北京,朝阳,143,南 北,2,近地铁 精装 集中供暖 双卫生间 随时看房,整租 ·  禧福汇精装高楼层南北通透三居室业主诚意出租,39.88914,3室2厅2卫,116.483653,https://m.lianjia.com/chuzu/bj/zufang/BJ2164317196229558272.html,140,15500,元/月,禧福汇,整租
5c71508b397be4c5251a7d55,2,3,北七家,北京,昌平,,南 北,1,集中供暖 随时看房,金色漫香苑 3室1厅 7200元,40.136715,3室1厅2卫,116.433148,https://m.lianjia.com/chuzu/bj/zufang/BJ2112870781481385984.html,136,7200,元/月,金色漫香苑,整租
5c72aeab397be4c5251e2e8e,1,2,北苑,北京,朝阳,1160,西南,2,近地铁 集中供暖 随时看房,整租 · 北苑家园绣菊园 2室2厅 7100元,40.050579,2室2厅1卫,116.431102,https://m.lianjia.com/chuzu/bj/zufang/BJ2173151044136075264.html,111,7100,元/月,北苑家园绣菊园,整租
5c714d9c397be4c5251a6f18,1,2,九棵树(家乐福),北京,通州,,南 北,1,精装 随时看房,整租 · 阿尔法社区精装南北通透两居室家具齐全拎包入住,39.876941,2室1厅1卫,116.65235,https://m.lianjia.com/chuzu/bj/zufang/BJ2163168916212285440.html,88,5000,元/月,阿尔法社区二期,整租
5c714693397be4c5251a4cdc,1,2,赵公口,北京,丰台,321,西南,1,近地铁 集中供暖 随时看房,整租 · 光彩家园 2室1厅 5700元,39.851679,2室1厅1卫,116.41718,https://m.lianjia.com/chuzu/bj/zufang/BJ2137692798407942144.html,72,5700,元/月,光彩家园,整租
5c71492a397be4c5251a5986,1,1,西罗园,北京,丰台,,东,1,集中供暖,整租 · 汇达公寓 1室1厅 5500元,39.866951,1室1厅1卫,116.397152,https://m.lianjia.com/chuzu/bj/zufang/BJ2157699983837495296.html,67,5500,元/月,汇达公寓,整租
5c712f15397be4c5251a0399,1,3,宣武门,北京,西城,643,南 西,1,近地铁 集中供暖,整租 ·    椿树园      西南向三居室,39.900454,3室1厅1卫,116.385168,https://m.lianjia.com/chuzu/bj/zufang/BJ2170828893907861504.html,119,15000,元/月,椿树园,整租
5c714b51397be4c5251a63d9,3,3,鲁谷,北京,石景山,,南 北,2,精装 集中供暖 随时看房,整租 · 紫御国际 5房间3卫 14000元 复式,39.90865,5房间3卫,116.228643,https://m.lianjia.com/chuzu/bj/zufang/BJ2173861424739663872.html,84,14000,元/月,紫御国际,整租
5c72af30397be4c5251e301d,2,3,北苑,北京,朝阳,645,东 南 北,1,近地铁 精装 集中供暖 双卫生间,整租 · 天润福熙大道 3室1厅 15500元,40.055139,3室1厅2卫,116.44233,https://m.lianjia.com/chuzu/bj/zufang/BJ2162800971833950208.html,160,15500,元/月,天润福熙大道,整租
5c714716397be4c5251a4f64,2,3,西罗园,北京,丰台,682,南 北,1,近地铁 集中供暖 随时看房,珠江骏景中区 3室1厅 8500元,39.859787,3室1厅2卫,116.402983,https://m.lianjia.com/chuzu/bj/zufang/BJ2179003018630922240.html,134,8500,元/月,珠江骏景中区,整租
5c712795397be4c52519fcab,1,3,月坛,北京,西城,1175,南 西,1,精装 集中供暖 新上,整租 · 三里河一区3号院 3室1厅 18800元,39.922071,3室1厅1卫,116.348983,https://m.lianjia.com/chuzu/bj/zufang/BJ2197677549562101760.html,99,18800,元/月,三里河一区3号院,整租
5c71306f397be4c5251a0554,1,2,国展,北京,朝阳,1158,东 西,1,集中供暖 随时看房,左家庄西街5号院 2室1厅 6800元,39.956506,2室1厅1卫,116.446312,https://m.lianjia.com/chuzu/bj/zufang/BJ2193222495522258944.html,51,6800,元/月,左家庄西街5号院,整租
5c72b6fb397be4c5251e4357,2,3,建国门外,北京,朝阳,,南 北,2,集中供暖 新上,中海枫丹公馆 3室2厅 30000元,39.909694671631,3室2厅2卫,116.44697570801,https://m.lianjia.com/chuzu/bj/zufang/BJ2199309463532879872.html,143,30000,元/月,中海枫丹公馆,整租
5c712326397be4c52519f6fe,2,3,地安门,北京,东城,842,南,1,近地铁 精装 双卫生间,整租 ·   交道口 西公街两层小楼 精装大三居 诚租居家租户,39.950088,3室1厅2卫,116.413636,https://m.lianjia.com/chuzu/bj/zufang/BJ2147050180220813312.html,48,16000,元/月,西公街,整租
5c71574c397be4c5251a95a5,2,3,亦庄,北京,亦庄开发区,204,南 北,2,近地铁 集中供暖 随时看房,林肯公园 3室2厅 12500元,39.810115,3室2厅2卫,116.497474,https://m.lianjia.com/chuzu/bj/zufang/BJ2130303060768473088.html,152,12500,元/月,林肯公园,整租
5c714b68397be4c5251a6445,1,2,鲁谷,北京,石景山,,南 北,1,精装,整租 · 南北通透精装两居室 家电家具齐全 拎包入住,39.905011,2室1厅1卫,116.25065,https://m.lianjia.com/chuzu/bj/zufang/BJ2162122207030427648.html,95,8500,元/月,雕塑园南街18号院,整租
5c72b4c4397be4c5251e3db8,1,2,管庄,北京,朝阳,,南,1,,杨闸新村 2室1厅 5500元,39.917316,2室1厅1卫,116.614985,https://m.lianjia.com/chuzu/bj/zufang/BJ2192569444663042048.html,85,5500,元/月,杨闸新村,整租
5c7149f5397be4c5251a5d5f,1,1,赵公口,北京,丰台,658,西,1,近地铁 集中供暖 随时看房,彩虹城四区 1室1厅 4500元,39.845427,1室1厅1卫,116.419618,https://m.lianjia.com/chuzu/bj/zufang/BJ2180836373697658880.html,45,4500,元/月,彩虹城四区,整租
5c715182397be4c5251a820b,1,3,天通苑,北京,昌平,802,西南,1,近地铁 精装 集中供暖,整租 ·   天通中苑二区 精装修 可以注册办公,40.075524,4房间1卫,116.420933,https://m.lianjia.com/chuzu/bj/zufang/BJ2162231017854222336.html,168,16000,元/月,天通中苑二区,整租
5c71499d397be4c5251a5bcd,1,2,西红门,北京,丰台,,南 北,1,集中供暖,阳光星苑 2室1厅 4800元,39.799961,2室1厅1卫,116.377536,https://m.lianjia.com/chuzu/bj/zufang/BJ2169322218893615104.html,65,4800,元/月,阳光星苑,整租
5c713326397be4c5251a0f13,1,1,甘露园,北京,朝阳,,西,0,随时看房,天天朝阳 1室0厅 4500元,39.923147,1室0厅1卫,116.516087,https://m.lianjia.com/chuzu/bj/zufang/BJ2189602148369563648.html,38,4500,元/月,天天朝阳,整租
5c715e63397be4c5251aa8b3,1,1,滨河西区,北京,门头沟,,南,1,随时看房,迎晖北苑 1室1厅 2000元,39.926379,1室1厅1卫,116.125988,https://m.lianjia.com/chuzu/bj/zufang/BJ2157142358376841216.html,41,2000,元/月,迎晖北苑,整租
5c71586c397be4c5251a9b67,1,1,顺义其它,北京,顺义,,南 北,1,精装 集中供暖 新上 随时看房,整租 ·   馨港三区 精装一居 干净整洁 拎包入住,40.037646,1室1厅1卫,116.675955,https://m.lianjia.com/chuzu/bj/zufang/BJ2193374337498103808.html,68,3000,元/月,馨港庄园三区,整租
5c72b854397be4c5251e467c,1,2,三元桥,北京,朝阳,655,南 北,1,近地铁 集中供暖 新上,曙光里 2室1厅 7300元,39.971046,2室1厅1卫,116.457117,https://m.lianjia.com/chuzu/bj/zufang/BJ2195515419564457984.html,57,7300,元/月,曙光里,整租
5c714ee2397be4c5251a754c,2,1,临河里,北京,通州,,西,1,集中供暖 随时看房,金隅自由筑 2房间2卫 2800元,39.881771,2房间2卫,116.703689,https://m.lianjia.com/chuzu/bj/zufang/BJ2162979446783746048.html,52,2800,元/月,金隅自由筑,整租
5c714943397be4c5251a5a03,1,1,菜户营,北京,丰台,,西,1,精装 集中供暖 随时看房,整租 ·   莲花河 嘉莲苑  正规一室一厅,39.881161,1室1厅1卫,116.344224,https://m.lianjia.com/chuzu/bj/zufang/BJ2168086610724257792.html,70,6000,元/月,嘉莲苑,整租
5c7140e1397be4c5251a318e,1,2,玉泉路,北京,海淀,1185,南 北,1,集中供暖 新上,西四环中简楼层南北两居，家具家电齐全拎包入住,39.927867,2室1厅1卫,116.264969,https://m.lianjia.com/chuzu/bj/zufang/BJ2196784835576733696.html,69,6000,元/月,玉海园五里,整租
5c714689397be4c5251a4ca7,1,1,科技园区,北京,丰台,356,西南,1,近地铁 精装 集中供暖 随时看房,整租 · 总部基地附近，怡海花园正规一居室,39.839115,1室1厅1卫,116.308663,https://m.lianjia.com/chuzu/bj/zufang/BJ2133067969512095744.html,72,6500,元/月,怡海花园富润园,整租
5c711969397be4c52519efac,1,1,安定门,北京,朝阳,579,东,1,近地铁 集中供暖 随时看房,青年湖东里精装修一居室可以长租,39.962564,1室1厅1卫,116.413053,https://m.lianjia.com/chuzu/bj/zufang/BJ2194125527663779840.html,50,6000,元/月,青年湖东里,整租
5c7149a7397be4c5251a5bfb,1,1,马家堡,北京,丰台,225,南,1,近地铁 精装 集中供暖,整租 · 城南大道 2房间1卫 6000元,39.838257,2房间1卫,116.375715,https://m.lianjia.com/chuzu/bj/zufang/BJ2177410149009072128.html,46,6000,元/月,城南大道,整租
5c712a20397be4c52519ffe1,1,2,新街口,北京,西城,220,南 北,1,近地铁 精装 随时看房,整租 · 新街口西里三区 2室1厅 7300元,39.949564,2室1厅1卫,116.372605,https://m.lianjia.com/chuzu/bj/zufang/BJ2158417950292312064.html,71,7300,元/月,新街口西里三区,整租
5c7141a8397be4c5251a3563,1,1,西三旗,北京,海淀,,西 北,1,精装 集中供暖 随时看房,整租 · 金隅翡丽爱公馆 1室1厅 5300元,40.071409,1室1厅1卫,116.382066,https://m.lianjia.com/chuzu/bj/zufang/BJ2170166035247013888.html,58,5300,元/月,金隅翡丽爱公馆,整租
5c72af6e397be4c5251e30d4,1,1,百子湾,北京,朝阳,586,南,0,近地铁 精装 集中供暖 新上,整租 · 离地铁近，可长租，随时拎包入住，家具家电齐全,39.901436,1室0厅1卫,116.51152,https://m.lianjia.com/chuzu/bj/zufang/BJ2198953293110050816.html,46,6000,元/月,沿海赛洛城,整租
5c71283a397be4c52519fd73,1,2,新街口,北京,西城,220,东,1,近地铁 随时看房,整租 · 新街口西里三区 2室1厅 7000元,39.949564,2室1厅1卫,116.372605,https://m.lianjia.com/chuzu/bj/zufang/BJ2150434233683296256.html,53,7000,元/月,新街口西里三区,整租
5c714a05397be4c5251a5da5,1,1,玉泉营,北京,丰台,580,北,1,近地铁 集中供暖,整租 · 万年花城三期 1室1厅 5800元,39.846371,1室1厅1卫,116.329405,https://m.lianjia.com/chuzu/bj/zufang/BJ2193513000189829120.html,65,5800,元/月,万年花城三期,整租
5c7140ad397be4c5251a308a,1,3,苏州桥,北京,海淀,511,南 北,1,近地铁 集中供暖 随时看房,整租 · 稻香园 3室1厅 11000元,39.986695,3室1厅1卫,116.308152,https://m.lianjia.com/chuzu/bj/zufang/BJ2181148485892440064.html,91,11000,元/月,稻香园,整租
5c7125b5397be4c52519fa33,1,2,马连道,北京,西城,969,南 北,1,近地铁 精装 集中供暖 新上,整租 · 红莲南里 2室1厅 6000元,39.884851,2室1厅1卫,116.340674,https://m.lianjia.com/chuzu/bj/zufang/BJ2194816244304592896.html,54,6000,元/月,红莲南里,整租
5c715239397be4c5251a857c,1,2,瀛海,北京,大兴,590,南 北,1,近地铁 集中供暖 新上,兴海园 2室1厅 3800元,39.770511,2室1厅1卫,116.457814,https://m.lianjia.com/chuzu/bj/zufang/BJ2194917395129171968.html,97,3800,元/月,兴海园,整租
5c72ae49397be4c5251e2d91,2,3,奥林匹克公园,北京,朝阳,269,东,1,近地铁,天居园 3室1厅 11000元,40.044807,3室1厅2卫,116.42022,https://m.lianjia.com/chuzu/bj/zufang/BJ2168971375170297856.html,133,11000,元/月,天居园,整租
5c7156a4397be4c5251a9376,1,2,枣园,北京,大兴,574,南 北,1,近地铁 集中供暖 新上 随时看房,滨河西里 2室1厅 3600元,39.756539,2室1厅1卫,116.346109,https://m.lianjia.com/chuzu/bj/zufang/BJ2198529553373609984.html,59,3600,元/月,滨河西里,整租
5c7124fe397be4c52519f94b,1,1,车公庄,北京,西城,8,北,1,近地铁 精装 集中供暖 新上 随时看房,整租 · 车公庄北里 1室1厅 8600元,39.940291,1室1厅1卫,116.353434,https://m.lianjia.com/chuzu/bj/zufang/BJ2193451298991644672.html,68,8600,元/月,车公庄北里,整租
5c714f5a397be4c5251a7789,1,2,临河里,北京,通州,366,南,1,新上,金隅通和园 2室1厅 4000元,39.882066,2室1厅1卫,116.709093,https://m.lianjia.com/chuzu/bj/zufang/BJ2196915815519879168.html,83,4000,元/月,金隅通和园,整租
5c714943397be4c5251a5a05,1,2,洋桥,北京,丰台,555,南 北,1,近地铁 精装 集中供暖,整租 ·   北京南站 一层精装一居室 交通便利,39.868822,2室1厅1卫,116.388558,https://m.lianjia.com/chuzu/bj/zufang/BJ2168735221946785792.html,50,5200,元/月,洋桥北里,整租
5c72b87c397be4c5251e46fc,1,2,三元桥,北京,朝阳,832,东南,1,近地铁 精装 集中供暖 新上 随时看房,整租 ·   金星园高楼层精装两居 临地铁机场快轨 看房方便,39.973094,2室1厅1卫,116.462116,https://m.lianjia.com/chuzu/bj/zufang/BJ2198530152227946496.html,99,13800,元/月,金星园,整租
5c715e57397be4c5251aa867,1,2,滨河西区,北京,门头沟,,东南,1,随时看房,迎晖北苑 2室1厅 2500元,39.926379,2室1厅1卫,116.125988,https://m.lianjia.com/chuzu/bj/zufang/BJ2141205194309386240.html,62,2500,元/月,迎晖北苑,整租
5c7135cb397be4c5251a17eb,1,2,双井,北京,朝阳,819,东,1,近地铁 集中供暖 随时看房,国贸 苹果社区北区 110平东向两居   随时起租,39.905624,2室1厅1卫,116.476546,https://m.lianjia.com/chuzu/bj/zufang/BJ2126558557855301632.html,112,9200,元/月,苹果社区北区,整租
5c714822397be4c5251a547f,2,3,太平桥,北京,丰台,700,南 北,2,近地铁 精装 集中供暖 双卫生间 随时看房,整租 · 威尔夏大道 3室2厅 16500元,39.88657,3室2厅2卫,116.325575,https://m.lianjia.com/chuzu/bj/zufang/BJ2102906699223670784.html,163,16500,元/月,威尔夏大道,整租
5c715e75397be4c5251aa929,1,1,城子,北京,门头沟,,南,1,集中供暖 随时看房,整租 ·   向东楼一居室 干净 中楼层 采光好 可拎包入住,39.944378,1室1厅1卫,116.112248,https://m.lianjia.com/chuzu/bj/zufang/BJ2173097818997669888.html,43,2600,元/月,向东楼小区,整租
5c7140a3397be4c5251a305c,1,1,甘家口,北京,海淀,725,南 北,1,近地铁 精装 集中供暖 随时看房,整租 ·  航天桥 花园桥 南北通透正规一居室，干净整洁,39.932102,1室1厅1卫,116.317018,https://m.lianjia.com/chuzu/bj/zufang/BJ2171549638241288192.html,54,6200,元/月,西三环北路86号院,整租
5c715d18397be4c5251aa515,3,4,长阳,北京,房山,,南 北,2,精装 随时看房,整租 · 靠山居艺墅北区 4室2厅 12000元,39.812435,4室2厅3卫,116.22017,https://m.lianjia.com/chuzu/bj/zufang/BJ2058650127433998336.html,195,12000,元/月,靠山居艺墅北区,整租
5c72b4cd397be4c5251e3dd8,1,2,管庄,北京,朝阳,1053,南 北,1,集中供暖,整租 · 管庄西里 2室1厅 5500元,39.921447,2室1厅1卫,116.594761,https://m.lianjia.com/chuzu/bj/zufang/BJ2102024607212249088.html,58,5500,元/月,管庄西里,整租
5c71380d397be4c5251a1d2d,1,2,望京,北京,朝阳,1029,东,1,近地铁 精装 集中供暖 随时看房,整租 · 南湖中园一区 2室1厅 8800元,40.008959,2室1厅1卫,116.468477,https://m.lianjia.com/chuzu/bj/zufang/BJ2161303252514381824.html,75,8800,元/月,南湖中园一区,整租
5c7134ad397be4c5251a14bf,1,2,常营,北京,朝阳,543,南,1,近地铁 精装 集中供暖 新上 随时看房,整租 · 房屋客厅卧室朝南向，业主诚心出租,39.935758,2室1厅1卫,116.58468,https://m.lianjia.com/chuzu/bj/zufang/BJ2161564277104705536.html,78,7200,元/月,苹果派,整租
5c7152b8397be4c5251a87ef,1,2,枣园,北京,大兴,42,东南 西北,1,近地铁 集中供暖 随时看房,清源西里 2室1厅 4200元,39.749733,2室1厅1卫,116.342088,https://m.lianjia.com/chuzu/bj/zufang/BJ2135989825755684864.html,60,4200,元/月,清源西里,整租
5c713814397be4c5251a1d40,3,4,太阳宫,北京,朝阳,184,南 北,2,近地铁 精装 集中供暖 随时看房,整租 · 火星园大三居，空房，装修保持好，随时起租,39.977923,4室2厅3卫,116.450729,https://m.lianjia.com/chuzu/bj/zufang/BJ2161427859506200576.html,218,27500,元/月,火星园,整租
5c714173397be4c5251a3455,1,1,西北旺,北京,海淀,817,南,1,近地铁 随时看房,景和园 1室1厅 5600元,40.055525,1室1厅1卫,116.272246,https://m.lianjia.com/chuzu/bj/zufang/BJ2173756355729694720.html,52,5600,元/月,景和园,整租
5c72aee8397be4c5251e2f33,1,3,北苑,北京,朝阳,,南,1,精装 集中供暖 随时看房,整租 · 筑华年全南三居 精装修 高楼层采光好 拎包入住,40.043409,3室1厅1卫,116.432802,https://m.lianjia.com/chuzu/bj/zufang/BJ2147038874793148416.html,91,8000,元/月,筑华年,整租
5c715b24397be4c5251aa1d0,1,3,长阳,北京,房山,189,南 北,1,近地铁 精装 集中供暖 随时看房,整租 · 芭蕾雨悦都南区 3室1厅 4800元,39.766293,3室1厅1卫,116.193275,https://m.lianjia.com/chuzu/bj/zufang/BJ2193432751880290304.html,89,4800,元/月,芭蕾雨悦都南区,整租
5c714b4d397be4c5251a63c4,1,1,杨庄,北京,石景山,1148,北,0,集中供暖 随时看房,整租 · 西现代城北向开间，精装，全齐，电梯直达，随时入住,39.931247,1室0厅1卫,116.196292,https://m.lianjia.com/chuzu/bj/zufang/BJ2151365480613953536.html,96,3800,元/月,西现代城,整租
5c714b0d397be4c5251a629e,2,3,杨庄,北京,石景山,,南 北,2,集中供暖,茂华景公院 3室2厅 13500元,39.924684,3室2厅2卫,116.206157,https://m.lianjia.com/chuzu/bj/zufang/BJ2192447192663597056.html,142,13500,元/月,茂华景公院,整租
5c71450c397be4c5251a45a7,1,2,马家堡,北京,丰台,12,南 北,1,近地铁 精装 集中供暖 新上 随时看房,整租 · 马家堡西里 2室1厅 6000元,39.862204,2室1厅1卫,116.382561,https://m.lianjia.com/chuzu/bj/zufang/BJ2198139695501164544.html,62,6000,元/月,马家堡西里,整租
5c713fb4397be4c5251a2bb8,1,2,万寿路,北京,海淀,623,东,1,近地铁 精装 集中供暖 新上 随时看房,整租 · 万寿路甲15号院五区 2室1厅 9500元,39.924355,2室1厅1卫,116.300248,https://m.lianjia.com/chuzu/bj/zufang/BJ2180371446567026688.html,81,9500,元/月,万寿路甲15号院五区,整租
5c7145dc397be4c5251a4986,1,3,科技园区,北京,丰台,1155,南 北,2,近地铁 精装 新上 随时看房,整租 ·   看丹桥电梯房三居，精装修，南北通透！,39.845229,3室2厅1卫,116.289273,https://m.lianjia.com/chuzu/bj/zufang/BJ2196821488131653632.html,106,9000,元/月,泽信公馆,整租
5c714322397be4c5251a3cab,2,3,皂君庙,北京,海淀,,南 北,2,精装 集中供暖 双卫生间,整租 · 皂君庙14号院 3室2厅 16000元,39.966944,3室2厅2卫,116.344572,https://m.lianjia.com/chuzu/bj/zufang/BJ2190581233535426560.html,152,16000,元/月,皂君庙14号院,整租
5c714119397be4c5251a32a6,1,1,牡丹园,北京,海淀,123,东 北,1,近地铁 精装 集中供暖 随时看房,整租 · 牡丹园健德门附近花园公寓精装一居，有钥匙，随时可看,39.983461,1室1厅1卫,116.377339,https://m.lianjia.com/chuzu/bj/zufang/BJ2132406767802925056.html,65,7500,元/月,花园公寓,整租
5c715bee397be4c5251aa424,2,3,阎村,北京,房山,,南 北,1,精装 双卫生间 随时看房,整租 · 绿城百合公寓南北通透顶层复式，干净整洁拎包入住。,39.715035,3室1厅2卫,116.077893,https://m.lianjia.com/chuzu/bj/zufang/BJ2144178420979081216.html,133,3800,元/月,绿城百合公寓栖霞苑,整租
5c72b361397be4c5251e3a9c,1,1,定福庄,北京,朝阳,767,南,0,近地铁 精装 集中供暖 新上,整租 ·   褡裢坡优质开间 户型方正 采光好,39.927447,1室0厅1卫,116.564943,https://m.lianjia.com/chuzu/bj/zufang/BJ2194923969902288896.html,52,4700,元/月,美然动力A3区,整租
5c7143a2397be4c5251a3f08,1,1,知春路,北京,海淀,377,东,1,近地铁 精装,整租 · 锦秋知春 1室1厅 11000元,39.980297,1室1厅1卫,116.355878,https://m.lianjia.com/chuzu/bj/zufang/BJ2166458600200355840.html,88,11000,元/月,锦秋知春,整租
5c715167397be4c5251a818a,1,1,昌平其它,北京,昌平,,南,1,精装 随时看房,整租 · 沙河地质研究所家属楼精装修一居室，家具家电齐全,40.129939,1室1厅1卫,116.264835,https://m.lianjia.com/chuzu/bj/zufang/BJ2068515583351062528.html,35,2600,元/月,沙河地质研究院家属楼,整租
5c712eb3397be4c5251a0313,1,1,木樨地,北京,西城,,东,1,集中供暖 随时看房,白云路七号院，精装修温馨一居室。,39.904437,1室1厅1卫,116.34816,https://m.lianjia.com/chuzu/bj/zufang/BJ2141068063049515008.html,41,5800,元/月,白云路七号院,整租
5c715e55397be4c5251aa859,1,2,石门营,北京,门头沟,126,南,1,近地铁 随时看房,整租 ·  石门营新区五区价格能谈看房方便。,39.893222,2室1厅1卫,116.107481,https://m.lianjia.com/chuzu/bj/zufang/BJ2114418869467611136.html,64,2600,元/月,石门营新区五区,整租
